CustomerId,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ContractLengthMonths,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,ChangedPlan,ChangedPlanPositive,ChangedPlanNegative,InternetServicesDensity,Complaint,HasComplaint,anger_score,TenureBin,MonthlyChargesBin,ServiceDensityBin,AngerBin,ChurnProbability,RiskCategory
9715-WZCLW,Male,0,Yes,1,71,1,1,97.2,6910.3,0,24,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.5,,0,0.0,61-72 Mo,Very High,Medium,Very Low,0.22033085,Low Risk
9786-YWNHU,Female,0,Yes,1,63,1,0,63.55,4014.2,0,24,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,1,0,1,0.6666666666666666,,0,0.0,61-72 Mo,Medium,High,Very Low,0.028025674,Low Risk
6407-GSJNL,Female,0,No,0,51,1,0,24.95,1288.0,0,24,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,49-60 Mo,Very Low,,Very Low,0.05509379,Low Risk
6005-OBZPH,Female,1,No,0,26,1,1,89.15,2277.65,1,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1,1,0,0.3333333333333333,,0,0.0,25-36 Mo,High,Low,Very Low,0.8485522,High Risk
4049-ZPALD,Female,0,Yes,0,64,1,1,99.0,6375.8,0,24,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,1,0,1,0.6666666666666666,,0,0.0,61-72 Mo,Very High,High,Very Low,0.1811292,Low Risk
7932-WPTDS,Female,1,Yes,0,1,0,1,24.8,24.8,1,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.93790436,High Risk
3733-UOCWF,Male,1,Yes,0,61,1,1,85.55,5251.75,0,12,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,1,0,1,0.3333333333333333,,0,0.0,61-72 Mo,High,Low,Very Low,0.18256754,Low Risk
6833-JMZYP,Female,0,No,0,15,1,1,94.0,1505.45,0,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,1,0,1,0.5,,0,0.0,13-24 Mo,High,Medium,Very Low,0.8018875,High Risk
2722-VOJQL,Male,0,No,0,64,1,1,105.65,6903.1,1,12,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,1,0,1,0.6666666666666666,,0,0.0,61-72 Mo,Very High,High,Very Low,0.5322775,Medium Risk
1310-QRITU,Female,0,No,0,18,1,1,50.3,913.3,0,1,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.0,,0,0.0,13-24 Mo,Low,,Very Low,0.71597946,High Risk
8961-QDZZJ,Female,0,Yes,1,57,1,1,95.0,5535.8,0,12,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.5,,0,0.0,49-60 Mo,Very High,Medium,Very Low,0.48473597,Medium Risk
9715-SBVSU,Male,0,Yes,1,14,1,1,61.4,815.55,0,24,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,1,1,0,0.5,,0,0.0,13-24 Mo,Medium,Medium,Very Low,0.15125522,Low Risk
8490-BXHEO,Male,1,No,0,18,1,1,80.55,1411.65,0,1,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1,1,0,0.1666666666666666,,0,0.0,13-24 Mo,High,Very Low,Very Low,0.7607572,High Risk
7173-TETGO,Female,1,Yes,0,72,1,0,78.5,5602.25,0,24,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,1,1,0,0.1666666666666666,,0,0.0,61-72 Mo,Medium,Very Low,Very Low,0.017175365,Low Risk
7929-SKFGK,Male,0,Yes,0,70,1,0,114.3,8244.3,0,24,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,1,0,1,1.0,,0,0.0,61-72 Mo,Very High,Very High,Very Low,0.25394952,Low Risk
2300-RQGOI,Female,0,No,0,38,1,0,20.05,741.5,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,37-48 Mo,Very Low,,Very Low,0.04772137,Low Risk
3563-SVYLG,Male,0,Yes,1,68,1,0,62.65,4375.8,0,24,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,1,0,1,0.6666666666666666,,0,0.0,61-72 Mo,Medium,High,Very Low,0.03601161,Low Risk
5228-EXCET,Male,0,No,0,13,1,1,80.85,1008.7,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,1,1,0,0.1666666666666666,,0,0.0,13-24 Mo,High,Very Low,Very Low,0.84717387,High Risk
6435-VWCCY,Male,1,Yes,0,65,1,1,92.7,5968.4,0,24,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,1,1,0,0.5,,0,0.0,61-72 Mo,High,Medium,Very Low,0.11181492,Low Risk
4998-IKFSE,Female,0,No,0,30,1,0,100.45,3096.9,0,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.5,,0,0.0,25-36 Mo,Very High,Medium,Very Low,0.8150881,High Risk
8630-QSGXK,Male,0,Yes,0,51,1,1,75.2,3901.25,0,24,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,1,0,1,0.5,,0,0.0,49-60 Mo,Medium,Medium,Very Low,0.10154493,Low Risk
2455-USLMV,Female,0,No,0,31,1,1,84.75,2613.4,0,1,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,1,1,0,0.3333333333333333,,0,0.0,25-36 Mo,High,Low,Very Low,0.6331216,Medium Risk
7394-FKDNK,Female,0,Yes,0,9,1,0,89.45,853.1,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.3333333333333333,,0,0.0,0-12 Mo,High,Low,Very Low,0.8620862,High Risk
9488-FVZCC,Female,0,Yes,1,72,1,1,79.5,5661.7,0,24,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,1,1,0,0.8333333333333334,,0,0.0,61-72 Mo,High,Very High,Very Low,0.015969167,Low Risk
6331-LWDTQ,Male,0,No,0,10,1,1,72.15,794.25,1,1,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,1,0,1,0.3333333333333333,,0,0.0,0-12 Mo,Medium,Low,Very Low,0.71789193,High Risk
5995-WWKKG,Female,0,No,0,37,1,1,19.8,695.05,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,1,1,0,0.0,,0,0.0,37-48 Mo,Very Low,,Very Low,0.15058747,Low Risk
1597-FZREH,Female,0,No,0,2,1,0,76.4,160.8,1,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,1,0.6666666666666666,,0,0.0,0-12 Mo,Medium,High,Very Low,0.7028609,High Risk
7879-CGSFV,Male,0,No,0,55,1,1,100.9,5552.05,0,12,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,1,0,1,0.6666666666666666,,0,0.0,49-60 Mo,Very High,High,Very Low,0.50976485,Medium Risk
9921-EZKBY,Male,0,No,1,33,1,1,95.3,3275.15,0,1,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,1,0,1,0.5,,0,0.0,25-36 Mo,Very High,Medium,Very Low,0.63968617,Medium Risk
7432-FFVAR,Female,0,Yes,1,46,1,0,90.95,4236.6,0,12,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,1,0,1,0.5,,0,0.0,37-48 Mo,High,Medium,Very Low,0.32186377,Medium Risk
7246-ZGQDF,Female,0,No,1,1,1,0,54.5,54.5,0,1,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,0,0,0,0.3333333333333333,,0,0.0,0-12 Mo,Low,Low,Very Low,0.7233225,High Risk
7000-WCEVQ,Female,1,No,0,20,1,1,61.6,1174.35,1,1,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,1,1,0,0.1666666666666666,,0,0.0,13-24 Mo,Medium,Very Low,Very Low,0.6891862,Medium Risk
0727-IWKVK,Male,0,Yes,0,9,1,1,79.9,741.7,1,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.3333333333333333,,0,0.0,0-12 Mo,High,Low,Very Low,0.86844236,High Risk
5959-BELXA,Male,1,No,0,32,1,1,96.15,3019.25,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,1,1,0,0.3333333333333333,,0,0.0,25-36 Mo,Very High,Low,Very Low,0.8320032,High Risk
4456-RHSNB,Female,0,Yes,1,19,1,1,49.6,962.9,0,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,1,0,1,0.1666666666666666,"When I reached out to customer support about the internet issues, I was not provided with a helpful resolution. I expect better assistance moving forward.",1,5.0,13-24 Mo,Low,Very Low,Medium,0.76017404,High Risk
3512-IZIKN,Female,0,Yes,0,70,1,0,65.3,4759.75,1,24,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,1,0,1,0.5,,0,0.0,61-72 Mo,Medium,Medium,Very Low,0.050702002,Low Risk
2481-SBOYW,Female,0,No,1,61,1,1,25.0,1498.35,0,24,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,0.0,,0,0.0,61-72 Mo,Very Low,,Very Low,0.053204294,Low Risk
7109-MFBYV,Male,0,No,0,26,1,0,45.45,1233.15,0,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.0,,0,0.0,25-36 Mo,Low,,Very Low,0.45045978,Medium Risk
1833-TCXKK,Male,0,Yes,0,45,1,1,107.75,4882.8,0,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,1,0,1,0.6666666666666666,"The streaming services I signed up for, like TV and movies, often experience buffering and interruptions despite my high-speed fiber optic connection. This has been frustrating, and I expect a resolution to improve the streaming quality.",1,5.0,37-48 Mo,Very High,High,Medium,0.8115678,High Risk
1832-PEUTS,Male,0,Yes,1,62,1,1,89.1,5411.65,0,24,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,1,1,0,0.3333333333333333,,0,0.0,61-72 Mo,High,Low,Very Low,0.15366542,Low Risk
6141-OOXUQ,Male,0,No,0,1,1,0,19.65,19.65,1,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0,0,0,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.68657494,Medium Risk
8660-BUETV,Female,0,No,0,3,1,0,44.75,148.05,0,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1,0,1,0.0,"I have tried to reach customer support for assistance with the internet speed problem, but the wait times are excessively long, and I still haven't received any helpful resolution.",1,5.5,0-12 Mo,Low,,Medium,0.9311198,High Risk
0580-PIQHM,Female,0,Yes,1,41,1,1,101.6,3930.55,0,12,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,1,1,0,0.6666666666666666,,0,0.0,37-48 Mo,Very High,High,Very Low,0.42061925,Medium Risk
5696-CEIQJ,Male,0,Yes,1,67,1,0,103.15,6895.5,0,24,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,1,1,0,0.8333333333333334,,0,0.0,61-72 Mo,Very High,Very High,Very Low,0.2432467,Low Risk
7503-ZGUZJ,Male,0,No,0,1,1,1,84.65,84.65,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,0,0,0,0.1666666666666666,,0,0.0,0-12 Mo,High,Very Low,Very Low,0.9523801,High Risk
1696-HXOWK,Female,0,Yes,0,71,1,0,95.65,6856.95,0,12,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,1,0,1,0.5,,0,0.0,61-72 Mo,Very High,Medium,Very Low,0.0765353,Low Risk
3026-ATZYV,Female,0,Yes,1,37,1,0,75.1,2658.8,0,12,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,1,1,0,0.6666666666666666,,0,0.0,37-48 Mo,Medium,High,Very Low,0.23422581,Low Risk
4012-YCFAI,Male,0,Yes,0,60,1,1,61.35,3766.2,0,24,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,1,0,1,0.5,,0,0.0,49-60 Mo,Medium,Medium,Very Low,0.035979524,Low Risk
2506-TNFCO,Female,1,Yes,0,1,1,1,69.55,69.55,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0,0.0,"When I reached out to customer support to address the internet issues, I was met with unhelpful responses and no resolution. I am very disappointed with the lack of assistance.",1,5.5,0-12 Mo,Medium,,Medium,0.98854697,High Risk
9970-QBCDA,Female,0,No,0,6,1,0,19.7,129.55,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,1,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.2774886,Low Risk
8718-PTMEZ,Female,0,No,0,13,0,1,31.05,347.25,1,1,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.1666666666666666,"When I tried to cancel my service, the process was unnecessarily complicated, and I was still charged for another month despite my request to cancel immediately.",1,6.0,13-24 Mo,Low,Very Low,High,0.94573617,High Risk
9496-IVVRP,Female,0,Yes,1,11,1,0,51.0,581.7,0,1,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,1,0,1,0.1666666666666666,,0,0.0,0-12 Mo,Low,Very Low,Very Low,0.42808333,Medium Risk
2207-OBZNX,Male,0,No,0,7,1,1,51.0,354.05,1,1,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,1,1,0,0.1666666666666666,,0,0.0,0-12 Mo,Low,Very Low,Very Low,0.5895396,Medium Risk
2657-VPXTA,Female,0,Yes,1,10,1,1,88.85,929.45,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,0,1,0.3333333333333333,,0,0.0,0-12 Mo,High,Low,Very Low,0.89411753,High Risk
6551-VLJMV,Male,0,Yes,0,34,1,0,20.05,679.0,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,0.0,,0,0.0,25-36 Mo,Very Low,,Very Low,0.04433078,Low Risk
1221-GHZEP,Female,0,No,0,62,1,1,65.1,3846.75,0,24,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,1,1,0,0.5,,0,0.0,61-72 Mo,Medium,Medium,Very Low,0.04882937,Low Risk
9289-LBQVU,Male,0,Yes,0,64,1,1,70.15,4480.7,0,12,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,1,1,0,0.5,,0,0.0,61-72 Mo,Medium,Medium,Very Low,0.25209558,Low Risk
6142-VSJQO,Female,0,Yes,1,1,1,1,44.35,44.35,1,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,0,0,0,0.0,I don’t think the monthly charges are justified given the lack of reliable services and support.,1,5.8,0-12 Mo,Low,,Medium,0.95152974,High Risk
3458-IDMFK,Male,0,No,0,25,1,1,20.75,499.4,0,24,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,1,0,0.0,,0,0.0,25-36 Mo,Very Low,,Very Low,0.070694625,Low Risk
6933-FHBZC,Female,0,No,0,26,1,1,56.05,1553.2,0,12,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,1,0,1,0.3333333333333333,,0,0.0,25-36 Mo,Low,Low,Very Low,0.18394385,Low Risk
0221-NAUXK,Male,0,No,1,10,1,1,19.95,219.5,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,0-12 Mo,Very Low,,Very Low,0.14919324,Low Risk
9770-KXGQU,Female,0,No,0,53,1,0,98.6,5311.85,0,12,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,1,0,1,0.6666666666666666,,0,0.0,49-60 Mo,Very High,High,Very Low,0.29058942,Low Risk
6437-UKHMV,Female,0,No,0,7,1,1,79.7,586.05,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1,0,1,0.1666666666666666,,0,0.0,0-12 Mo,High,Very Low,Very Low,0.8978777,High Risk
6538-POCHL,Male,0,No,0,33,1,1,79.0,2576.8,0,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,1,1,0,0.3333333333333333,,0,0.0,25-36 Mo,Medium,Low,Very Low,0.680907,Medium Risk
6726-NNFWD,Female,1,Yes,0,71,1,0,89.45,6435.25,0,24,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,1,0,1,0.5,,0,0.0,61-72 Mo,High,Medium,Very Low,0.065961145,Low Risk
3002-WQZWT,Female,0,No,0,29,1,1,74.2,1993.25,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.0,,0,0.0,25-36 Mo,Medium,,Very Low,0.75105053,High Risk
4277-UDIEF,Male,0,Yes,1,24,1,0,81.0,1923.85,0,1,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,1,1,0,0.6666666666666666,,0,0.0,13-24 Mo,High,High,Very Low,0.30382732,Medium Risk
1208-NBVFH,Male,0,Yes,1,20,1,1,49.6,939.8,0,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0,0.1666666666666666,,0,0.0,13-24 Mo,Low,Very Low,Very Low,0.6671112,Medium Risk
4912-PIGUY,Female,0,No,0,1,1,1,84.6,84.6,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,0,0,0,0.1666666666666666,,0,0.0,0-12 Mo,High,Very Low,Very Low,0.9663418,High Risk
1114-CENIM,Male,0,No,1,54,1,1,55.0,3092.65,1,1,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1,0,1,0.1666666666666666,,0,0.0,49-60 Mo,Low,Very Low,Very Low,0.45318663,Medium Risk
6060-DRTNL,Female,1,No,0,5,1,1,84.85,415.55,1,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,1,1,0,0.3333333333333333,,0,0.0,0-12 Mo,High,Low,Very Low,0.89557,High Risk
2725-TTRIQ,Female,0,Yes,1,72,1,1,84.2,5986.55,0,24,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,1,1,0,0.8333333333333334,,0,0.0,61-72 Mo,High,Very High,Very Low,0.024318907,Low Risk
3374-TTZTK,Male,0,Yes,0,52,1,1,106.3,5487.0,0,24,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,1,0,1.0,,0,0.0,49-60 Mo,Very High,Very High,Very Low,0.3785843,Medium Risk
8990-ZXLSU,Female,0,No,0,9,1,0,69.05,651.5,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.0,,0,0.0,0-12 Mo,Medium,,Very Low,0.7982354,High Risk
2275-RBYQS,Female,0,No,0,1,1,1,45.4,45.4,0,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0,0,0,0.0,,0,0.0,0-12 Mo,Low,,Very Low,0.8298782,High Risk
8473-VUVJN,Male,1,No,0,1,1,1,73.65,73.65,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0,0.0,,0,0.0,0-12 Mo,Medium,,Very Low,0.9620452,High Risk
6289-CPNLD,Male,0,Yes,1,33,1,1,73.9,2405.05,1,12,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,1,1,0,0.6666666666666666,"The mailed check payment method is inconvenient, and I faced delays in processing my payments, leading to unnecessary stress.",1,5.0,25-36 Mo,Medium,High,Medium,0.46630466,Medium Risk
5536-SLHPM,Female,0,Yes,0,55,1,1,77.75,4458.15,1,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.1666666666666666,,0,0.0,49-60 Mo,Medium,Very Low,Very Low,0.691796,Medium Risk
4419-UJMUS,Male,0,Yes,1,69,1,1,99.35,6856.45,0,24,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,1,0.5,,0,0.0,61-72 Mo,Very High,Medium,Very Low,0.3619277,Medium Risk
7794-JASDG,Male,0,No,0,1,1,1,50.75,50.75,0,1,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0,0,0,0.1666666666666666,,0,0.0,0-12 Mo,Low,Very Low,Very Low,0.7957535,High Risk
7609-YBPXG,Male,0,No,0,54,1,0,87.1,4735.2,0,24,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,1,0,1,0.8333333333333334,,0,0.0,49-60 Mo,High,Very High,Very Low,0.119958915,Low Risk
5519-TEEUH,Male,0,No,1,33,1,1,20.15,682.15,0,12,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1,0,1,0.0,,0,0.0,25-36 Mo,Very Low,,Very Low,0.11892035,Low Risk
7856-GANIL,Male,1,Yes,0,45,1,1,98.7,4525.8,0,12,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,1,0,1,0.6666666666666666,,0,0.0,37-48 Mo,Very High,High,Very Low,0.5020648,Medium Risk
0804-XBFBV,Female,0,No,1,11,0,0,25.2,321.05,0,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,0,1,0.0,,0,0.0,0-12 Mo,Low,,Very Low,0.58592165,Medium Risk
2676-OXPPQ,Male,0,No,0,6,1,1,55.7,335.65,0,1,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,1,0,1,0.3333333333333333,,0,0.0,0-12 Mo,Low,Low,Very Low,0.5662286,Medium Risk
3703-TTEPD,Male,0,No,0,21,1,0,65.35,1424.4,0,1,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,1,0,1,0.5,,0,0.0,13-24 Mo,Medium,Medium,Very Low,0.3972216,Medium Risk
2799-TSLAG,Female,0,Yes,1,65,1,1,25.3,1748.55,0,24,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,1,0,1,0.0,,0,0.0,61-72 Mo,Low,,Very Low,0.039037343,Low Risk
0196-VULGZ,Female,1,Yes,0,6,1,1,84.35,474.9,1,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,1,1,0,0.1666666666666666,"The streaming movies service constantly buffers and the quality is poor, even though I am paying for a premium fiber optic internet connection. This has been very frustrating, and I would like this issue resolved immediately.",1,8.0,0-12 Mo,High,Very Low,Very High,0.99054396,High Risk
8837-VVWLQ,Female,0,No,0,8,1,0,84.95,668.4,1,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1,1,0,0.3333333333333333,,0,0.0,0-12 Mo,High,Low,Very Low,0.8075291,High Risk
2696-NARTR,Male,0,No,0,11,1,1,73.85,926.25,1,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,1,0,1,0.1666666666666666,The monthly charges are too high for the limited services I am receiving. I feel like I am not getting value for my money.,1,5.0,0-12 Mo,Medium,Very Low,Medium,0.92321575,High Risk
